date,SP500_Daily_P/E
2018-10-30,18.80071433487639
2018-10-31,19.00151923274771
2018-11-01,20.8488
2018-11-02,20.725313985799737
2018-11-05,20.839659001705957
2018-11-06,20.971525124105252
2018-11-07,21.420495417713834
2018-11-08,21.381624251012248
2018-11-09,21.1727676577952
2018-11-12,20.777144787356974
2018-11-13,20.738267172434245
2018-11-14,20.59648884449206
2018-11-15,20.81144158597885
2018-11-16,20.86556924390766
2018-11-19,20.512637466376855
2018-11-20,20.133029397972418
2018-11-21,20.20163073308154
2018-11-23,20.066708153859885
2018-11-26,20.390673232366634
2018-11-27,20.45927585711998
2018-11-28,20.93036225960901
2018-11-29,20.884625027033056
2018-11-30,21.0119283881507
2018-12-03,18.9353
2018-12-04,18.32175478796313
2018-12-06,18.29395609591615
2018-12-07,17.86888248319779
2018-12-10,17.902776333255073
2018-12-11,17.906843595261943
2018-12-12,17.997010412414323
2018-12-13,17.990907225404012
2018-12-14,17.65871423184262
2018-12-17,17.312277792257152
2018-12-18,17.29329494222507
2018-12-19,17.034314958787405
2018-12-20,16.757031149318802
2018-12-21,16.413688168738563
2018-12-24,15.979990263005627
2018-12-26,16.787376181370085
2018-12-27,16.916257689587887
2018-12-28,16.89443945555102
2018-12-31,17.042415072801095
2019-01-02,20.1213
2019-01-03,19.641147136359486
2019-01-04,20.299044356917882
2019-01-07,20.459091253034636
2019-01-08,20.6513174413144
2019-01-09,20.747826908792813
2019-01-10,20.821017989799053
2019-01-11,20.82906179823228
2019-01-14,20.701985588145575
